date,tweet,positive,neutral,negative,,,,,,,,,,
Wed Mar 08 00:21:42 +0000 2017,"@brinda1974 if the weight gain is from rapid fluid retention, could indicate serious heart issue- have you made a dr appointment?_Ÿ˜_",0.62,0.46,0.38,,,,,,,,,,
Wed Mar 08 00:21:35 +0000 2017,"RT @inquirerdotnet: Opposition lawmakers urge CA: Reject, not bypass Yasay appointment https://t.co/2ihJ3eAmc1 https://t.co/DONQmLvXNg",0.52,0.41,0.48,,,,,,,,,,
Wed Mar 08 00:21:34 +0000 2017,@_gypsylife_ no i just meant my girl almighty one!! i didn't get to my appointment on monday because i've got a chest infection :(((,0.18,0.34,0.82,,,,,,,,,,
Wed Mar 08 00:21:31 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:21:31 +0000 2017,@Ava_Jae @Bibliogato We are putting off an appointment as well,0.47,0.73,0.53,,,,,,,,,,
Wed Mar 08 00:21:22 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:21:18 +0000 2017,what made me think a doctors appointment at 8:45 on my day off uni would be a good idea !,0.32,0.14,0.68,,,,,,,,,,
Wed Mar 08 00:21:17 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:21:11 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:21:10 +0000 2017,RT @eurekaTS: BREAKING: Private defense attorney states he will file lawsuit challenging county public defender appointment: https://t.co/fâ€_,0.66,0.81,0.34,,,,,,,,,,
Wed Mar 08 00:21:03 +0000 2017,Save $50.00 on #BOTOX today! Call us today to make your appointment. #KleinMD https://t.co/okyBXtCuA7 https://t.co/fh43TlYQl6,0.4,0.7,0.6,,,,,,,,,,
Wed Mar 08 00:20:55 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/byBAqlwTaU https://t.co/chWâ€_,0.7,0.53,0.3,,,,,,,,,,
Wed Mar 08 00:20:38 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:20:35 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:20:34 +0000 2017,RT @how_bout_meow: I was seeing a psychiatrist and therapist twice a month each at $150/appointment. that's $600 a month without factoringâ€_,0.44,0.67,0.56,,,,,,,,,,
Wed Mar 08 00:20:27 +0000 2017,Nigerian Army Appoints John Enenche As New Spokesman The Nigerian army has announced the appointment of a new armyâ€_ https://t.co/GpziMvucW5,0.42,0.76,0.58,,,,,,,,,,
Wed Mar 08 00:20:26 +0000 2017,"""I have a feeling my mouth is gonna be open for a while..and I have a superb saliva gland""-Maddie talking about her orthodontist appointment",0.73,0.09,0.27,,,,,,,,,,
Wed Mar 08 00:20:25 +0000 2017,"UVÃ‰DERMÂ® Ultra XC injectable gel is for lip augmentation in adults over 21Schedule an appointment today to visit oâ€_ https://t.co/dxZmMitIK7",0.49,0.53,0.51,,,,,,,,,,
Wed Mar 08 00:20:22 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:20:19 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:20:15 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:20:15 +0000 2017,"My child apparently refused to have his height, weight, or hearing measured at his 15-month appointment.",0.33,0.8,0.67,,,,,,,,,,
Wed Mar 08 00:20:08 +0000 2017,"RT @Bad_Ass_Trucker: Who Dis......appointment?*me when I get added to groups",0.35,0.44,0.65,,,,,,,,,,
Wed Mar 08 00:20:08 +0000 2017,RT @dolivencia: Congrats to Jennifer Sevilla Korn @jennifersks on her appointment to the Whitehouse staff. https://t.co/INlClTxRjq,0.55,0.93,0.45,,,,,,,,,,
Wed Mar 08 00:20:07 +0000 2017,In the United States did not rule out the appointment of spectracolor in Russia https://t.co/6n9Ce7Kgmd https://t.co/CuNzZEbn5l #Russia,0.45,0.98,0.55,,,,,,,,,,
Wed Mar 08 00:20:06 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:20:05 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:20:04 +0000 2017,Online webinar appointment gets the demos arouse lucid: LMSbFC,0.55,0.79,0.45,,,,,,,,,,
Wed Mar 08 00:20:00 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:19:57 +0000 2017,@HDN_Agenda I'll take that appointment from you when you decide to make it up to me_Ÿ˜è,0.46,0.49,0.54,,,,,,,,,,
Wed Mar 08 00:19:53 +0000 2017,"Opposition lawmakers urge CA: Reject, not bypass Yasay appointmenthttps://t.co/e7AlKSPTBN",0.47,0.41,0.53,,,,,,,,,,
Wed Mar 08 00:19:50 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:19:47 +0000 2017,RT @EleganceFBillie: Paragon Tea Cup Set - By Appointment Queen - Rose Tulip - Red - Gold - Antique    https://t.co/8WGY7I6ggn https://t.coâ€_,0.54,0.66,0.46,,,,,,,,,,
Wed Mar 08 00:19:40 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:19:36 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:19:24 +0000 2017,My surgeon is two people behind and my appointment was at 7:15. Still have more work to do when I get home at 9 _Ÿ˜ê,0.27,0.23,0.73,,,,,,,,,,
Wed Mar 08 00:19:20 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:19:17 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:19:17 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:19:16 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:19:13 +0000 2017,RT @CommonsPAC: Why is it getting harder to get a GP appointment?https://t.co/WtiFZDYcYv,0.22,0.77,0.78,,,,,,,,,,
Wed Mar 08 00:19:08 +0000 2017,"Very pleased to announce the appointment of @JeanetteBodkin to #TeamCollingwood, https://t.co/MtMtUan4zz @TechNorthHQ #technology @man",0.69,0.4,0.31,,,,,,,,,,
Wed Mar 08 00:19:07 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:19:00 +0000 2017,"So, a text reminding me of the appointment. I phoned &amp; they phoned back. It's all sorted &amp; sorry the automated remiâ€_ https://t.co/n7rOYfnLnw",0.24,0.17,0.76,,,,,,,,,,
Wed Mar 08 00:18:56 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:18:47 +0000 2017,Appointment Thursday with @KeiserU _Ÿ‘©_Ÿè_â€çâ_•ï¸è_Ÿ“_âœèï¸è,0.52,0.77,0.48,,,,,,,,,,
Wed Mar 08 00:18:46 +0000 2017,"RT @PearlsFromMyrna: Dear Dr. Hoopenlooper,Kindly review my blood pressure log prior to my appointment. I shall pack an evening bag for myâ€_",0.55,0.74,0.45,,,,,,,,,,
Wed Mar 08 00:18:40 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:18:35 +0000 2017,@jlendino @patbits ...but theyâ€™ll sell you VIP lounge access before your appointment for $50 per person,0.45,0.75,0.55,,,,,,,,,,
Wed Mar 08 00:18:35 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:18:33 +0000 2017,I hsve a real life appointment lol I've been waiting on this forever,0.32,0.26,0.68,,,,,,,,,,
Wed Mar 08 00:18:24 +0000 2017,RT @EleganceFBillie: Paragon Tea Cup Set - By Appointment Queen - Rose Tulip - Red - Gold - Antique    https://t.co/8WGY7I6ggn https://t.coâ€_,0.54,0.66,0.46,,,,,,,,,,
Wed Mar 08 00:18:19 +0000 2017,"yesterday i had an appointment with my college's nurse this was so weird and i have to talk about my ""issues""",0.24,0.01,0.76,,,,,,,,,,
Wed Mar 08 00:18:18 +0000 2017,stressed out cause my sis is making me late for my 4:20 appointment _Ÿ___Ÿè»â€çâ™€ï¸è,0.25,0.62,0.75,,,,,,,,,,
Wed Mar 08 00:18:10 +0000 2017,"@alanae_ my appointment is 7:50. If I'm not called back by 9, I'm leaving. I'll send text messages out regarding my funeral arrangements.",0.2,0.35,0.8,,,,,,,,,,
Wed Mar 08 00:18:08 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:17:53 +0000 2017,https://t.co/qaUuKATjuE @realDonaldTrump @POTUS @vp How can Gen Mattis want an avowed islamist apologist and Jew hater on his staff???,0.32,0.91,0.68,,,,,,,,,,
Wed Mar 08 00:17:50 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:17:46 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:17:30 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:17:28 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:17:27 +0000 2017,Eye appointment Thursday I'm tired of being blind _Ÿ˜‚,0.19,0.16,0.81,,,,,,,,,,
Wed Mar 08 00:17:27 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:17:23 +0000 2017,RT @MysticxLipstick: *deletes angry subs after dick appointment* https://t.co/SHqqFJIwCl,0.4,0.46,0.6,,,,,,,,,,
Wed Mar 08 00:17:21 +0000 2017,@Bryanna_Edgell @jaden_dickey I had sprite after my doctors appointment last month but i haven't had any since.,0.23,0.32,0.77,,,,,,,,,,
Wed Mar 08 00:17:12 +0000 2017,I had my dentist appointment today and I was actually super bummed I won't see him again. He's my fav _Ÿ˜‚,0.33,0.24,0.67,,,,,,,,,,
Wed Mar 08 00:17:06 +0000 2017,Will make an appointment to take the adoption process. Mama told when a door closes God will open another one. Mama will get us through this,0.59,0.78,0.41,,,,,,,,,,
Wed Mar 08 00:17:05 +0000 2017,"@bassmanhaz exactly, but you've got nothing to lose by booking a gp appointment to see if there are some options available!",0.38,0.23,0.62,,,,,,,,,,
Wed Mar 08 00:17:05 +0000 2017,"RT @REA_Group: iProperty Group announces appointment of Haresh Khoobchandani as General Manager, Malaysia and Singapore https://t.co/RquYasâ€_",0.56,0.66,0.44,,,,,,,,,,
Wed Mar 08 00:17:04 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:17:03 +0000 2017,@BGaeth i only went for a dentist appointment lol,0.33,0.31,0.67,,,,,,,,,,
Wed Mar 08 00:17:00 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:27:02 +0000 2017,It feels so amazing setting up my appointment for my lips _Ÿ˜ç,0.63,0.04,0.37,,,,,,,,,,
Wed Mar 08 00:26:59 +0000 2017,I texted Asia Mom asking about my nails and trying to make an appointment thinking she was my Nail lady Nicole _Ÿ˜__Ÿ˜__Ÿ˜_,0.49,0.81,0.51,,,,,,,,,,
Wed Mar 08 00:26:58 +0000 2017,I have a tattoo appointment for next Wednesday at 5!!! I'm so pumped!!!,0.37,0.35,0.63,,,,,,,,,,
Wed Mar 08 00:26:56 +0000 2017,@alanae_ no what I'm saying is if I know I need to go to the podiatrist I should be able to just make an appointment with them.,0.33,0.15,0.67,,,,,,,,,,
Wed Mar 08 00:26:47 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:26:35 +0000 2017,@TheTylt @realDonaldTrump move to Canada where you die waiting for your appointment,0.45,0.65,0.55,,,,,,,,,,
Wed Mar 08 00:26:33 +0000 2017,RT @thehill: JUST IN: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/mU8711rgtv https:/â€_,0.69,0.45,0.31,,,,,,,,,,
Wed Mar 08 00:26:21 +0000 2017,Isn't waiting at the eye doctor for your appointment just so fun ??!,0.33,0.37,0.67,,,,,,,,,,
Wed Mar 08 00:26:18 +0000 2017,"@HelloLaurenSays @AmeriCamp congrats Lauren, how did the appointment go?",0.42,0.71,0.58,,,,,,,,,,
Wed Mar 08 00:26:00 +0000 2017,I HAVE A DENTIST APPOINTMENT AT 8 AND I WOKE UP AT 8:12 OMFG,0.27,0.38,0.73,,,,,,,,,,
Wed Mar 08 00:25:54 +0000 2017,Eating pizza in a van while I wait for an athlete's appointment to finish...Just another Tuesday,0.46,0.5,0.54,,,,,,,,,,
Wed Mar 08 00:25:51 +0000 2017,"RT @JonBenjamin19: A totally perfect, appropriate and well-deserved appointment in every respect (despite @thenanaaba supporting MUFC - butâ€_",0.84,0.15,0.16,,,,,,,,,,
Wed Mar 08 00:25:47 +0000 2017,@G_verkaik doctors appointment,0.39,0.8,0.61,,,,,,,,,,
Wed Mar 08 00:25:39 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:25:30 +0000 2017,RT @NHSChoices: With #GPonlineservices you can access appointment booking at any time of the day - that's got to be worth a LIKE. https://tâ€_,0.67,0.33,0.33,,,,,,,,,,
Wed Mar 08 00:25:26 +0000 2017,"RE: Clinic Appointment. To the worker who left us a message, we have reserved the 9:45 space for you. We are... https://t.co/I6lblXum0b",0.57,0.53,0.43,,,,,,,,,,
Wed Mar 08 00:25:25 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:25:22 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:25:13 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:25:03 +0000 2017,Tfw your dick appointment cancels because his son threw up _Ÿ˜__Ÿ˜©_Ÿ˜_,0.5,0.95,0.5,,,,,,,,,,
Wed Mar 08 00:24:54 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
Wed Mar 08 00:24:54 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:24:51 +0000 2017,RT @mkhammer: Same crew that told me DeVos' appointment would shut down public schools is shutting down public schools Wed. For the childreâ€_,0.49,0.67,0.51,,,,,,,,,,
Wed Mar 08 00:24:49 +0000 2017,The Curious Appointment of Alabamaâ€™s New Senator Luther Strange https://t.co/AzacdNLuvQ,0.67,0.53,0.33,,,,,,,,,,
Wed Mar 08 00:24:41 +0000 2017,Officially booked the appointment for my next tattoo. Life is good _Ÿ˜_,0.65,0.65,0.35,,,,,,,,,,
Wed Mar 08 00:24:40 +0000 2017,Denise just made my dad change our AC maintenance check up appointment from 10:30 tomorrow morning bc they'd interrupt her shower time _Ÿ™„_Ÿ™„,0.51,0.99,0.49,,,,,,,,,,
Wed Mar 08 00:24:29 +0000 2017,im so stupid i didnt know i had a stupid appointment at stupid chx so ive had to book more stupid train tickets and im so poor,0.09,0.18,0.91,,,,,,,,,,
Wed Mar 08 00:24:23 +0000 2017,Unfaithfulness in the keeping of an appointment is an act of clear dishonesty. You may as well borrow a person's... https://t.co/P4d4q2WhvU,0.79,0.26,0.21,,,,,,,,,,
Wed Mar 08 00:24:21 +0000 2017,"RT @BMSTechPros: This Spring Break we headed to â€_SOUTH BEACHâ€_Schedule your appointment todayWe're available 03/10/17-03/19/17#ucf #fiuâ€_",0.48,0.78,0.52,,,,,,,,,,
Wed Mar 08 00:24:15 +0000 2017,"Literally, the nest appointment. https://t.co/tzssghAuzM",0.32,0.74,0.68,,,,,,,,,,
Wed Mar 08 00:24:05 +0000 2017,RT @thehill: Deputy AG nominee declines to back appointment of special prosecutor for Russia probe https://t.co/wDEa97qlNw https://t.co/yuNâ€_,0.7,0.64,0.3,,,,,,,,,,
